O	I
O	.
O	THE
O	EARL
O	'
O	S
O	SECRET
O	ON
O	the
O	seashore
O	not
O	far
O	from
O	the
O	mansion-house
O	of
O	Monkbarns
O	stood
O	the
O	little
O	fisherman
O	'
O	s
O	cottage
O	of
O	Saunders
O	Mucklebackit
O	.
O	Saunders
O	it
O	was
O	who
O	had
O	rigged
O	the
O	mast
O	,
O	by
O	which
O	Sir
O	Arthur
O	and
O	his
O	daughter
O	were
O	pulled
O	to
O	the
O	top
O	of
O	the
O	cliffs
O	on
O	the
O	night
O	of
O	the
O	storm
O	.
O	His
O	wife
O	came
O	every
O	day
O	to
O	the
O	door
O	of
O	Monkbarns
O	to
O	sell
O	fish
O	to
O	Miss
O	Griselda
O	,
O	the
O	Antiquary
O	'
O	s
O	sister
O	,
O	when
O	the
O	pair
O	of
O	them
O	would
O	stand
O	by
O	the
O	hour
O	``
O	skirling
O	and
O	flyting
O	beneath
O	his
O	window
O	like
O	so
O	many
O	seamaws
O	,
O	``
O	as
O	Oldbuck
O	himself
O	said
O	.
O	Besides
O	Steenie
O	Mucklebackit
O	,
O	the
O	eldest
O	son
O	,
O	the
O	same
O	who
O	had
O	assisted
O	Edie
O	Ochiltree
O	to
O	bestow
O	a
O	well-deserved
O	chastisement
O	upon
O	Dousterswivel
O	,
O	and
O	a
O	number
O	of
O	merry
O	half-naked
O	urchins
O	,
O	the
O	family
O	included
O	the
O	grandmother
O	,
O	Elspeth
O	Mucklebackit
O	--
O	a
O	woman
O	old
O	,
O	but
O	not
O	infirm
O	,
O	whose
O	understanding
O	appeared
O	at
O	most
O	times
O	to
O	be
O	asleep
O	,
O	but
O	the
O	stony
O	terror
O	of
O	whose
O	countenance
O	often
O	frightened
O	the
O	bairns
O	more
O	than
O	their
O	mother
O	'
O	s
O	shrill
O	tongue
O	and
O	ready
O	palm
O	.
O	Elspeth
O	seldom
O	spoke
O	.
O	Indeed
O	,
O	she
O	had
O	done
O	little
O	for
O	many
O	years
O	except
O	twirl
O	the
O	distaff
O	in
O	her
O	corner
O	by
O	the
O	fire
O	.
O	Few
O	cared
O	to
O	have
O	much
O	to
O	do
O	with
O	her
O	.
O	She
O	was
O	thought
O	to
O	be
O	``
O	far
O	from
O	canny
O	,
O	``
O	and
O	certainly
O	she
O	knew
O	more
O	about
O	the
O	great
O	family
O	of
O	Glenallan
O	than
O	it
O	was
O	safe
O	to
O	speak
O	aloud
O	.
O	It
O	chanced
O	on
O	the
O	very
O	night
O	when
O	Edie
O	and
O	Steenie
O	had
O	given
O	a
O	skinful
O	of
O	sore
O	bones
O	to
O	the
O	German
O	impostor
O	Dousterswivel
O	,
O	that
O	the
O	Countess
O	of
O	Glenallan
O	,
O	mother
O	of
O	the
O	Earl
O	,
O	was
O	brought
O	to
O	be
O	buried
O	at
O	midnight
O	among
O	the
O	ruins
O	of
O	St
O	.
O	Ruth
O	.
O	Such
O	had
O	been
O	the
O	custom
O	of
O	the
O	family
O	from
O	ancient
O	times
O	--
O	indeed
O	,
O	ever
O	since
O	the
O	Great
O	Earl
O	fell
O	fighting
O	at
O	the
O	Red
O	Harlaw
O	against
O	Donald
O	of
O	the
O	Isles
O	.
O	More
O	recently
O	there
O	had
O	been
O	another
O	reason
O	for
O	such
O	a
O	strange
O	fashion
O	of
O	burial
O	.
O	For
O	the
O	family
O	were
O	Catholics
O	,
O	and
O	there
O	had
O	long
O	been
O	laws
O	in
O	Scotland
O	against
O	the
O	holding
O	of
O	popish
O	ceremonials
O	even
O	on
O	an
O	occasion
O	so
O	solemn
O	.
O	The
O	news
O	of
O	the
O	death
O	of
O	her
O	ancient
O	mistress
O	,
O	coming
O	at
O	last
O	to
O	the
O	ears
O	of
O	old
O	Elspeth
O	,
O	took
O	such
O	hold
O	upon
O	her
O	,
O	that
O	she
O	could
O	not
O	rest
O	till
O	she
O	had
O	sent
O	off
O	Edie
O	Ochiltree
O	to
O	the
O	Earl
O	of
O	Glenallan
O	,
O	at
O	Glenallan
O	House
O	,
O	with
O	a
O	ring
O	for
O	a
O	token
O	and
O	the
O	message
O	that
O	Elspeth
O	of
O	the
O	Craigburnfoot
O	must
O	see
O	him
O	before
O	she
O	died
O	.
O	She
O	had
O	,
O	Edie
O	was
O	to
O	say
O	,
O	a
O	secret
O	on
O	her
O	soul
O	,
O	without
O	revealing
O	which
O	she
O	could
O	not
O	hope
O	to
O	die
O	in
O	peace
O	.
O	Accordingly
O	Edie
O	set
O	off
O	for
O	the
O	castle
O	of
O	Glenallan
O	,
O	taking
O	the
O	ring
O	with
O	him
O	,
O	but
O	with
O	very
O	little
O	hope
O	of
O	finding
O	his
O	way
O	into
O	the
O	Earl
O	'
O	s
O	presence
O	;
O	for
O	Lord
O	Glenallan
O	had
O	been
O	long
O	completely
O	withdrawn
O	from
O	the
O	world
O	.
O	His
O	mother
O	was
O	Countess
O	in
O	her
O	own
O	right
O	,
O	and
O	so
O	long
O	as
O	she
O	lived
O	,
O	her
O	son
O	had
O	been
O	wholly
O	dependent
O	upon
O	her
O	.
O	In
O	addition
O	to
O	which
O	some
O	great
O	sorrow
O	or
O	some
O	great
O	crime
O	,
O	the
O	countryside
O	was
O	not
O	sure
O	which
O	,
O	pressed
O	sore
O	upon
O	his
O	mind
O	,
O	and
O	being
O	a
O	strict
O	Catholic
O	he
O	passed
O	his
O	time
O	in
O	penance
O	and
O	prayer
O	.
O	However
O	,
O	by
O	the
O	help
O	of
O	an
O	old
O	soldier
O	,
O	one
O	Francie
O	Macraw
O	,
O	who
O	had
O	been
O	his
O	rear-rank
O	man
O	at
O	Fontenoy
O	,
O	Edie
O	Ochiltree
O	was
O	able
O	after
O	many
O	delays
O	to
O	win
O	a
O	way
O	to
O	the
O	Earl
O	'
O	s
O	presence
O	--
O	though
O	the
O	priests
O	who
O	were
O	about
O	his
O	person
O	evidently
O	tried
O	to
O	keep
O	everything
O	connected
O	with
O	the
O	outer
O	world
O	from
O	his
O	knowledge
O	.
O	The
O	Earl
O	,
O	a
O	tall
O	,
O	haggard
O	,
O	gloomy
O	man
O	,
O	whose
O	age
O	seemed
O	twice
O	what
O	it
O	really
O	was
O	,
O	stood
O	holding
O	the
O	token
O	ring
O	in
O	his
O	hand
O	.
O	At
O	first
O	he
O	took
O	Edie
O	for
O	a
O	father
O	of
O	his
O	own
O	church
O	,
O	and
O	demanded
O	if
O	any
O	further
O	penance
O	were
O	necessary
O	to
O	atone
O	for
O	his
O	sin
O	.
O	But
O	as
O	soon
O	as
O	Edie
O	declared
O	his
O	message
O	,
O	at
O	the
O	very
O	first
O	mention
O	of
O	the
O	name
O	of
O	Elspeth
O	of
O	the
O	Craigburnfoot
O	,
O	the
O	Earl
O	'
O	s
O	cheek
O	became
O	even
O	more
O	deathlike
O	than
O	it
O	had
O	been
O	at
O	Edie
O	'
O	s
O	entrance
O	.
O	``
O	Ah
O	,
O	``
O	he
O	said
O	,
O	``
O	that
O	name
O	is
O	indeed
O	written
O	on
O	the
O	darkest
O	page
O	of
O	a
O	terrible
O	history
O	.
O	But
O	what
O	can
O	the
O	woman
O	want
O	with
O	me
O	?
O	Is
O	she
O	dead
O	or
O	living
O	?
O	``
O	``
O	She
O	is
O	living
O	in
O	the
O	body
O	,
O	``
O	said
O	Edie
O	,
O	``
O	and
O	at
O	times
